property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,neighbourhood_cleansed,price,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_rating,zc_lat,zc_lon,num_amenities,air conditioning,cat(s),dog(s),dryer,heating,internet,kitchen,microwave,outdoor parking,private bathroom,self check-in,tv,washer,wifi
1,0,2,1,0,1,4,12,69,95,1,0,4,85.0,37.772329,-122.41086999999999,24,0,0,0,1,1,1,0,1,0,0,0,1,1,1
1,0,3,1,0,1,4,12,101,95,1,0,1,100.0,37.772329,-122.41086999999999,28,0,0,0,1,1,1,1,1,0,0,0,1,1,1
6,0,1,1,0,1,4,12,125,65,1,0,102,97.0,37.772329,-122.41086999999999,18,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,2,1,0,1,4,12,69,95,1,0,2,70.0,37.772329,-122.41086999999999,17,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,12,88,95,1,0,3,93.0,37.772329,-122.41086999999999,18,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,12,86,95,1,0,3,73.0,37.772329,-122.41086999999999,25,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,12,87,95,1,0,4,100.0,37.772329,-122.41086999999999,27,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,12,86,95,1,0,1,100.0,37.772329,-122.41086999999999,25,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,12,87,95,1,0,1,100.0,37.772329,-122.41086999999999,26,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,12,87,95,1,0,1,100.0,37.772329,-122.41086999999999,17,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,12,85,95,1,0,1,20.0,37.772329,-122.41086999999999,24,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,2,1,0,2,4,23,105,100,1,0,2,100.0,37.772329,-122.41086999999999,23,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,23,145,85,1,0,12,89.0,37.772329,-122.41086999999999,47,1,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,2,1,0,2,4,23,105,100,1,0,5,100.0,37.772329,-122.41086999999999,23,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,23,100,20,1,0,10,96.0,37.772329,-122.41086999999999,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,2,1,0,1,4,12,88,95,1,0,2,90.0,37.772329,-122.41086999999999,22,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,23,121,95,2,5,1,80.0,37.772329,-122.41086999999999,31,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,23,122,95,2,5,2,90.0,37.772329,-122.41086999999999,31,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,23,127,95,2,5,2,90.0,37.772329,-122.41086999999999,31,0,0,0,1,1,0,1,1,0,0,0,1,1,1
8,0,2,1,0,1,4,23,167,125,1,10,1,100.0,37.772329,-122.41086999999999,32,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,12,88,95,1,0,2,90.0,37.772329,-122.41086999999999,13,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,12,84,95,1,0,1,80.0,37.772329,-122.41086999999999,12,0,0,0,1,1,0,0,0,0,0,0,1,1,1
6,0,4,1,0,1,4,23,147,75,2,35,15,99.0,37.772329,-122.41086999999999,32,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,2,3,3,4,17,300,100,6,0,166,98.0,37.758379999999995,-122.48478,42,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,7,2,3,5,4,17,290,130,7,50,18,91.0,37.758379999999995,-122.48478,44,0,0,1,1,1,1,1,1,0,0,1,1,1,1
12,0,6,1,3,3,4,17,219,400,3,25,14,94.0,37.758379999999995,-122.48478,33,0,0,0,0,1,1,1,1,0,0,0,1,0,1
12,0,6,2,3,3,4,10,190,225,6,25,143,99.0,37.758379999999995,-122.48478,43,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,7,2,3,4,4,10,240,100,7,15,8,95.0,37.758379999999995,-122.48478,48,0,0,1,1,1,0,1,1,0,0,1,1,1,1
12,0,6,2,3,4,4,10,400,200,1,0,9,98.0,37.758379999999995,-122.48478,34,0,0,0,1,1,1,1,1,0,0,1,1,1,1
17,0,8,1,3,3,4,17,162,160,4,10,22,91.0,37.758379999999995,-122.48478,28,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,3,2,3,3,4,10,250,100,3,50,7,100.0,37.758379999999995,-122.48478,24,0,0,0,1,1,1,1,0,0,0,1,0,1,1
12,0,4,1,3,4,4,10,330,235,4,100,17,98.0,37.758379999999995,-122.48478,28,0,0,0,0,1,1,1,0,0,0,1,1,0,1
12,0,8,3,3,4,4,10,299,150,4,25,6,97.0,37.758379999999995,-122.48478,28,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,5,2,3,3,4,17,375,150,1,0,19,98.0,37.758379999999995,-122.48478,38,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,8,2,3,3,4,10,498,250,1,0,14,100.0,37.758379999999995,-122.48478,50,0,0,1,1,1,1,1,1,0,0,1,1,1,1
1,0,5,2,3,4,4,10,275,165,5,50,11,100.0,37.758379999999995,-122.48478,18,0,0,0,1,1,1,1,0,0,0,0,1,1,1
12,2,7,2,3,4,4,10,400,120,1,0,18,100.0,37.758379999999995,-122.48478,39,1,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,2,3,4,4,17,235,300,6,300,23,96.0,37.758379999999995,-122.48478,35,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,6,1,3,5,4,10,400,150,1,0,7,97.0,37.758379999999995,-122.48478,24,0,0,0,1,1,0,1,0,0,0,1,1,1,1
1,0,5,2,3,3,4,17,167,200,1,0,1,80.0,37.758379999999995,-122.48478,21,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,6,1,3,3,4,10,150,150,1,10,1,100.0,37.758379999999995,-122.48478,36,0,0,0,1,1,0,1,1,0,0,1,0,1,1
12,0,6,1,3,4,4,17,699,200,3,25,45,95.0,37.758379999999995,-122.48478,23,1,0,0,1,1,0,1,0,0,0,0,1,1,1
12,0,6,1,3,4,4,17,459,125,5,99,19,98.0,37.758379999999995,-122.48478,36,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,3,3,3,4,10,600,250,6,100,13,100.0,37.758379999999995,-122.48478,21,1,0,0,1,1,0,1,0,0,0,0,1,1,1
12,0,6,2,3,3,4,10,450,175,1,0,97,99.0,37.758379999999995,-122.48478,72,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,8,2,3,5,4,17,300,150,4,15,74,98.0,37.758379999999995,-122.48478,52,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,6,2,3,3,4,10,400,100,1,0,19,100.0,37.758379999999995,-122.48478,40,0,0,0,1,1,0,1,1,0,0,1,1,1,1
8,0,7,2,3,4,4,17,215,135,7,25,77,94.0,37.758379999999995,-122.48478,39,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,4,2,3,4,4,17,350,250,4,50,5,100.0,37.758379999999995,-122.48478,34,0,0,0,0,1,0,1,1,0,0,1,1,0,1
12,0,7,1,3,5,4,10,398,215,6,75,10,96.0,37.758379999999995,-122.48478,41,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,0,6,2,3,6,4,10,580,150,5,50,5,92.0,37.758379999999995,-122.48478,47,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,10,1,3,6,4,17,165,175,6,50,25,96.0,37.758379999999995,-122.48478,32,0,0,0,0,1,0,1,1,0,0,1,1,0,1
12,0,6,2,3,2,4,17,550,145,4,45,14,97.0,37.758379999999995,-122.48478,39,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,6,1,3,3,4,10,599,150,3,20,20,97.0,37.758379999999995,-122.48478,31,0,0,0,0,1,0,1,1,0,0,1,1,0,1
1,0,6,2,4,4,4,17,200,220,4,20,102,94.0,37.758379999999995,-122.48478,31,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,10,2,4,6,4,10,600,100,1,0,1,100.0,37.758379999999995,-122.48478,21,0,1,1,1,1,1,1,0,0,0,0,1,1,1
12,0,7,2,4,5,4,10,395,155,1,0,6,100.0,37.758379999999995,-122.48478,40,0,0,0,1,1,0,1,0,0,0,1,0,1,1
12,0,11,3,4,7,4,10,350,250,4,45,37,98.0,37.758379999999995,-122.48478,55,0,1,0,1,1,1,1,0,0,0,1,1,1,1
12,0,7,2,4,4,4,10,575,150,1,0,17,100.0,37.758379999999995,-122.48478,22,0,0,0,1,1,0,1,0,0,0,1,1,1,1
12,0,7,3,4,6,4,17,700,250,7,25,3,100.0,37.758379999999995,-122.48478,29,0,0,0,1,1,0,1,1,0,0,0,1,1,1
16,0,2,1,0,1,4,23,160,200,1,0,1,80.0,37.789228,-122.3957,32,0,1,1,1,1,1,1,0,0,0,1,1,1,1
16,0,2,1,0,1,4,23,140,200,1,0,1,100.0,37.789228,-122.3957,27,0,0,0,1,1,1,1,0,0,0,1,1,1,1
1,0,1,1,0,1,4,23,195,150,1,50,22,99.0,37.789228,-122.3957,58,1,0,0,1,1,0,1,0,1,0,1,1,1,1
1,0,2,1,0,1,4,23,138,95,2,5,1,100.0,37.789228,-122.3957,37,1,0,0,1,1,0,1,1,0,0,0,1,1,1
6,0,3,1,0,0,4,23,145,100,1,0,2,100.0,37.789228,-122.3957,17,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,23,154,95,2,5,2,100.0,37.789228,-122.3957,35,0,0,0,1,1,0,1,1,0,0,0,1,1,1
6,0,4,1,0,2,4,23,165,100,2,15,14,94.0,37.789228,-122.3957,30,0,0,0,1,1,1,1,0,0,0,1,1,1,1
6,0,6,2,3,3,4,23,350,200,5,0,17,100.0,37.789228,-122.3957,44,0,0,0,1,1,0,1,1,0,0,0,1,1,1
